"FRS_FACILITY_DETAIL_REPORT_URL","REGISTRY_ID","PRIMARY_NAME","LOCATION_ADDRESS","SUPPLEMENTAL_LOCATION","CITY_NAME","COUNTY_NAME","FIPS_CODE","STATE_CODE","STATE_NAME","COUNTRY_NAME","POSTAL_CODE","FEDERAL_FACILITY_CODE","FEDERAL_AGENCY_NAME","TRIBAL_LAND_CODE","TRIBAL_LAND_NAME","CONGRESSIONAL_DIST_NUM","CENSUS_BLOCK_CODE","HUC_CODE","EPA_REGION_CODE","SITE_TYPE_NAME","LOCATION_DESCRIPTION","CREATE_DATE","UPDATE_DATE","US_MEXICO_BORDER_IND","LATITUDE83","LONGITUDE83","CONVEYOR","COLLECT_DESC","ACCURACY_VALUE","REF_POINT_DESC","HDATUM_DESC","SOURCE_DESC"
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894380","110001894380","PHILIP MORRIS USA INC CORPORATE HEADQUARTERS","6601 W BROAD ST","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","232300000","","","","","07","510872003031028","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:02:42","","37.60024","-77.51729","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894399","110001894399","LAKESIDE ANIMAL HOSPITAL","5206 LAKESIDE AVE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","232280000","","","","","07","510872007002030","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:43:03","","37.600577","-77.46697","COMMERCIAL VENDOR","ADDRESS MATCHING-HOUSE NUMBER","150","PLANT ENTRANCE (GENERAL)","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894406","110001894406","SPENCER BROTHERS INC","325 N MADISON ST","","PETERSBURG","PETERSBURG","51053","VA","VIRGINIA","USA","23803","","","","","04","517308113001023","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 14:59:57","","37.232512","-77.397567","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894415","110001894415","WMATA METRO ARLINGTON BUS ANNEX","707 NORTH RANDOLPH ROAD","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22203-2116","","","","","08","510131014034003","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:39:04","","38.879016","-77.109188","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894424","110001894424","5100 MONUMENT CONDOMINIUMS","5100 MONUMENT AVE","","RICHMOND","HENRICO","51087","VA","VIRGINIA","USA","232300000","","","","","07","510872003011043","02080206","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:16:49","","37.57911","-77.50043","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894442","110001894442","W E RILEY OIL COMPANY","829 MILLER ST","","PETERSBURG","DINWIDDIE","51053","VA","VIRGINIA","USA","238030000","","","","","04","517308101001039","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:34:47","","37.2344","-77.392223","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894451","110001894451","WEST POTOMAC HIGH SCHOOL","6500 QUANDER ROAD","","ALEXANDRIA","FAIRFAX","51059","VA","VIRGINIA","USA","22307-1099","","","","","08","510594151002000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:59","","38.77597","-77.07018","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894460","110001894460","FROST MIDDLE SCHOOL","4101 PICKETT ROAD","","FAIRFAX","FAIRFAX","51059","VA","VIRGINIA","USA","22032-1263","","","","","11","510594405011006","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 17:31:33","","38.836924","-77.272032","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894479","110001894479","HOLMES MIDDLE SCHOOL","6525 MONTROSE AVENUE","","ALEXANDRIA","FAIRFAX","51059","VA","VIRGINIA","USA","22312-2245","","","","","08","510594525013006","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:29:32","","38.81488","-77.16332","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894488","110001894488","LUTHER JACKSON MIDDLE SCHOOL","3020 GALLOWS ROAD","","FALLS CHURCH","FAIRFAX","51059","VA","VIRGINIA","USA","22042-1010","","","","","11","510594402011029","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:29:32","","38.86832","-77.22838","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894497","110001894497","KEY MIDDLE SCHOOL","6402 FRANCONIA ROAD","","SPRINGFIELD","FAIRFAX","51059","VA","VIRGINIA","USA","22150-1207","","","","","08","510594201002029","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:07:06","","38.77974","-77.16087","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894503","110001894503","LANIER MIDDLE SCHOOL","3710 BEVAN DRIVE","","FAIRFAX","FAIRFAX","51059","VA","VIRGINIA","USA","22030","","","","","11","516003001003006","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:29:32","","38.860792","-77.32535","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894530","110001894530","EDISON HIGH SCHOOL A M S-511","5801 FRANCONIA ROAD","","ALEXANDRIA","FAIRFAX","51059","VA","VIRGINIA","USA","22310-2722","","","","","08","510594223011000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:23:55","","38.7832","-77.13319","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894558","110001894558","THOMAS JEFFERSON HIGH SCHOOL SCIENCE AND TECHNOLOG","6560 BRADDOCK ROAD","","ALEXANDRIA","FAIRFAX","51059","VA","VIRGINIA","USA","22312-2206","","","","","11","510594521011002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:24:24","","38.816938","-77.167864","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894567","110001894567","LANGLEY HIGH SCHOOL","6520 GEORGETOWN PIKE","","MC LEAN","FAIRFAX","51059","VA","VIRGINIA","USA","221010000","","","","","10","510594705002001","02070008","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:29:34","","38.948232","-77.165672","E-PLAN","","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894576","110001894576","ROBERT E LEE HIGH SCHOOL","6540 FRANCONIA ROAD","","SPRINGFIELD","FAIRFAX","51059","VA","VIRGINIA","USA","22150-1499","","","","","08","510594201002036","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:14:28","","38.77985","-77.16979","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894585","110001894585","MASON HALL APARTMENTS","1420 ABINGDON DR.","","ALEXANDRIA","ALEXANDRIA CITY","51510","VA","VIRGINIA","USA","22314-1244","","","","","08","515102018012029","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 16:56:10","","38.82065","-77.04463","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894601","110001894601","NVCC - ALEXANDRIA CAMPUS","3001 NORTH BEAUREGARD STREET","","ALEXANDRIA","ALEXANDRIA CITY","51510","VA","VIRGINIA","USA","22311-5050","","","","","08","515102001062004","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:49:48","","38.83904","-77.112","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894638","110001894638","OAKTON HIGH SCHOOL","2900 SUTTON RD","","VIENNA","FAIRFAX","51059","VA","VIRGINIA","USA","221800000","","","","","11","510594615003002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:22:22","","38.87738","-77.28291","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894647","110001894647","JEB STUART HIGH SCHOOL","3301 PEACE VALLEY LANE","","FALLS CHURCH","FAIRFAX","51059","VA","VIRGINIA","USA","22044-1599","","","","","11","510594516022001","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:53:50","","38.85665","-77.14926","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894656","110001894656","WOODSON HIGH SCHOOL","9525 MAIN STREET","","FAIRFAX","FAIRFAX","51059","VA","VIRGINIA","USA","22031-4099","","","","","11","510594405011001","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:58:45","","38.84041","-77.27563","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894665","110001894665","GUM SPRINGS COMMUNITY CENTER","8100 FORDSON ROAD","","ALEXANDRIA","FAIRFAX","51059","VA","VIRGINIA","USA","22306-3128","","","","","08","510594155004000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:22:22","","38.73829","-77.08431","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894709","110001894709","CHESTERFIELD WOMEN'S DIVERSION CENTER","7000 COURTHOUSE RD","","CHESTERFIELD","CHESTERFIELD","51041","VA","VIRGINIA","USA","238320000","","","","","04","510411008212003","02080207","03","STATIONARY","","01-MAR-2000 00:00:00","04-JUN-2015 09:16:58","","37.402505","-77.559097","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894727","110001894727","WHITE OAKS ELEMENTARY SCHOOL","6130 SHIPLETT BLVD","","BURKE","FAIRFAX","51059","VA","VIRGINIA","USA","220150000","","","","","11","510594310011004","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:19:22","","38.78341","-77.27033","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894736","110001894736","WALTER REED ELEMENTARY SCHOOL","1644 MCKINLEY ROAD","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22205-2944","","","","","08","510131010004003","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:19:22","","38.88714","-77.14153","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894754","110001894754","JACKSON ELEMENTARY SCHOOL","850 N GEORGE MASON DR","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222060000","","","","","08","510131013001002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:33:15","","38.8798","-77.12181","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894763","110001894763","WILLIAMSBURG INTERMEDIATE SCHOOL","3600 NORTH HARRISON STREET","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22207-1844","","","","","08","510131002002015","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:29:03","","38.90971","-77.14637","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894790","110001894790","PAUL VI HIGH SCHOOL","10675 LEE HIGHWAY","","FAIRFAX","FAIRFAX","51059","VA","VIRGINIA","USA","22030-4397","","","","","11","516003002002011","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:07:14","","38.859444","-77.3025","AIRS/AFS","","","","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894807","110001894807","WILSON ADULT CENTER","1602 WILSON BLVD.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222090000","","","","","08","510131016032006","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:15:24","","38.894355","-77.077135","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","150","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894816","110001894816","ASHLAWN ELEMENTARY SCHOOL","5950 8TH RD N.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222050000","","","","","08","510131012001000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:15:24","","38.87322","-77.13608","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894825","110001894825","LAKE BRADDOCK SECONDARY SCHOOL","9200 BURKE LAKE ROAD","","BURKE","FAIRFAX","","VA","VIRGINIA","USA","22015-1682","","","","","11","510594318021000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:42:08","","38.80339","-77.26517","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894834","110001894834","ARLINGTON ARTS CENTER","3550 WILSON BOULEVARD","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22201-2348","","","","","08","510131019003002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 16:56:11","","38.88174","-77.10209","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894843","110001894843","WAKEFIELD HIGH SCHOOL","4901 S. CHESTERFIELD RD.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222060000","","","","","08","510131028016001","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 13:47:50","","38.84785","-77.11008","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894861","110001894861","YORKTOWN HIGH SCHOOL","5201 N. 28TH ST.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22207-1799","","","","","08","510131002006000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:28:55","","38.90256","-77.13944","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894889","110001894889","VIRGINIA REGULATORY LABORATORY","250 CASSELL RD","","WYTHEVILLE","WYTHE","51197","VA","VIRGINIA","USA","243820000","","","","","09","511970502005010","05050001","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:36:09","","36.95315","-81.06714","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894905","110001894905","JOHN MARSHALL MEDICAL BUILDING","4751 NORTH 24TH STREET","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22207","","","","","08","510131005004009","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 20:13:17","","38.900048","-77.126037","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894914","110001894914","NOTTINGHAM ELEMENTARY SCHOOL","5900 LITTLE FALLS RD.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22207-1399","","","","","08","510131001003002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:46:56","","38.90061","-77.15093","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894932","110001894932","CLAY ELEMENTARY SCHOOL","3011 NORTH 7TH STREET","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22204-2437","","","","","08","510131018011019","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:33:14","","38.8813","-77.09404","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894941","110001894941","FAIRLINGTON SCHOOL","3308 S. STAFFORD ST","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222060000","","","","","08","510131030002006","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:46:56","","38.8345","-77.08717","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894950","110001894950","LYNCHBURG RECREATION SERVICE CENTER","301 GROVE STREET","","LYNCHBURG","LYNCHBURG CITY","51680","VA","VIRGINIA","USA","24501-2740","","","","","06","516800007002035","02080203","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:16:50","","37.40258","-79.16484","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894969","110001894969","OAKRIDGE ELEMENTARY SCHOOL","1414 S. 24TH STREET","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22202-1500","","","","","08","510131038003000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:46:57","","38.85051","-77.07024","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894978","110001894978","RANDOLPH ELEMENTARY SCHOOL","1306 S. QUINCY ST.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222040000","","","","","08","510131027012000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:46:57","","38.85656","-77.09806","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894987","110001894987","BARCROFT ELEMENTARY SCHOOL","625 S. WAKEFIELD ST.","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","222040000","","","","","08","510131023023002","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 21:16:50","","38.86162","-77.10779","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001894996","110001894996","MADISON ELEMENTARY SCHOOL","3829 NORTH STAFFORD STREET","","ARLINGTON","ARLINGTON","51013","VA","VIRGINIA","USA","22207-4512","","","","","08","510131003002000","02070010","03","STATIONARY","","01-MAR-2000 00:00:00","10-APR-2015 15:33:15","","38.92365","-77.12366","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895049","110001895049","NARROWS HIGH SCHOOL","125 WOODLAND STREET","","NARROWS","GILES","51071","VA","VIRGINIA","USA","24124-1108","","","","","09","510719303006065","05050002","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 17:31:34","","37.337738","-80.803376","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","50","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895058","110001895058","MCCLAUGHERTY ELEMENTARY SCHOOL","1001 HENSON AVE","","PEARISBURG","GILES","51071","VA","VIRGINIA","USA","241340000","","","","","09","510719304001032","05050002","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 16:24:55","","37.32486","-80.72812","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895076","110001895076","NEWBERN ELEMENTARY SCHOOL","611 NEWBURN","","PULASKI","PULASKI","51155","VA","VIRGINIA","USA","24301","","","","","09","511552102013006","05050001","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:59:22","","37.05246","-80.76346","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","150","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895085","110001895085","JEFFERSON ELEMENTARY  SCHOOL","85 FIRST STREET","","PULASKI","PULASKI","51155","VA","VIRGINIA","USA","24301-5622","","","","","09","511552103004064","05050001","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:59:22","","37.046666","-80.782068","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","150","ENTRANCE POINT OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895094","110001895094","HALMODE APPAREL","728 WERTZ AVENUE","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","24012-4598","","","","","06","517700006011006","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","14-APR-2015 19:59:03","","37.30146","-79.92768","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895101","110001895101","TIMES WORLD CORPORATION","201 CAMPBELL AVE  SW","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","240110000","","","","","06","517700011001030","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","04-DEC-2015 14:07:02","","37.27177","-79.94548","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895110","110001895110","ROANOKE APPLE PRODUCTS","1521 PLANTATION ROAD","","ROANOKE","ROANOKE CITY","51161","VA","VIRGINIA","USA","24012-5716","","","","","06","517700005003007","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 15:59:22","","37.2856","-79.92779","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895129","110001895129","ANDREW LEWIS MIDDLE SCHOOL","616 SOUTH COLLEGE AVENUE","","SALEM","SALEM","51775","VA","VIRGINIA","USA","24153-5090","","","","","06","517750103002055","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","09-JAN-2015 17:35:52","","37.28577","-80.05184","FRS-GEOCODE","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
"http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001895138","110001895138","HANSON PIPE & PRECAST INC ROANOKE PLANT","2725 ROANOKE AVENUE, SW","","ROANOKE","ROANOKE","51161","VA","VIRGINIA","USA","24015-5405","","","","","06","517700019001037","03010101","03","STATIONARY","","01-MAR-2000 00:00:00","03-JUN-2015 13:27:11","","37.27069","-79.98874","FRS-TRIS","ADDRESS MATCHING-HOUSE NUMBER","30","CENTER OF A FACILITY OR STATION","NAD83",""
